"STATION","DATE","DEWP","DEWP_ATTRIBUTES","ELEVATION","FRSHTT","GUST","LATITUDE","LONGITUDE","MAX","MAX_ATTRIBUTES","MIN","MIN_ATTRIBUTES","MXSPD","NAME","PRCP","PRCP_ATTRIBUTES","SLP","SLP_ATTRIBUTES","SNDP","STP","STP_ATTRIBUTES","TEMP","TEMP_ATTRIBUTES","VISIB","VISIB_ATTRIBUTES","WDSP","WDSP_ATTRIBUTES"
"01086099999","2010-04-29","  30.0","16","149.35","001000"," 42.0","70.600256","29.692678","  33.8","*","  26.6","*"," 32.1","BATSFJORD, NO","99.99"," ","9999.9"," 0","999.9","999.9"," 0","  30.9","16","  6.3","16"," 24.5","16"
"01086099999","2010-04-30","  26.6","16","149.35","000000","999.9","70.600256","29.692678","  33.8","*","  24.8","*","  7.0","BATSFJORD, NO"," 0.00","I","9999.9"," 0","999.9","999.9"," 0","  30.9","16","  6.5","16","  4.2","16"
"01086099999","2010-05-02","  34.2"," 5","149.35","000000","999.9","70.600256","29.692678","  35.6","*","  33.8","*"," 13.0","BATSFJORD, NO"," 0.00","I","9999.9"," 0","999.9","999.9"," 0","  34.9"," 5","  7.0"," 5","  6.4"," 5"
"01086099999","2010-05-03","  33.8","15","149.35","010000"," 34.0","70.600256","29.692678","  35.6","*","  33.8","*"," 25.1","BATSFJORD, NO","99.99"," ","9999.9"," 0","999.9","999.9"," 0","  35.5","15","  6.8","15"," 17.4","15"
"01086099999","2010-05-04","  31.2","13","149.35","011000","999.9","70.600256","29.692678","  32.0","*","  30.2","*"," 15.0","BATSFJORD, NO","99.99"," ","9999.9"," 0","999.9","999.9"," 0","  31.3","13","  5.4","13","  7.4","13"
"01086099999","2010-05-05","  28.0","17","149.35","001000","999.9","70.600256","29.692678","  32.0","*","  30.2","*"," 22.9","BATSFJORD, NO","99.99"," ","9999.9"," 0","999.9","999.9"," 0","  30.7","17","  6.7","17"," 16.3","17"
"01086099999","2010-05-06","  23.8","12","149.35","000000","999.9","70.600256","29.692678","  32.0","*","  30.2","*"," 13.0","BATSFJORD, NO"," 0.00","I","9999.9"," 0","999.9","999.9"," 0","  30.8","12","  7.0","12","  8.2","12"
"01086099999","2010-05-07","  23.8","15","149.35","000000","999.9","70.600256","29.692678","  33.8","*","  28.4","*"," 19.0","BATSFJORD, NO"," 0.00","I","9999.9"," 0","999.9","999.9"," 0","  31.6","15","  6.2","15"," 12.2","15"
"01086099999","2010-05-08","  27.2"," 6","149.35","000000","999.9","70.600256","29.692678","  37.4","*","  33.8","*"," 22.0","BATSFJORD, NO"," 0.00","I","9999.9"," 0","999.9","999.9"," 0","  35.9"," 6","  6.2"," 6"," 20.6"," 6"
"01086099999","2010-05-09","  30.2"," 5","149.35","000000","999.9","70.600256","29.692678","  37.4","*","  35.6","*","  9.9","BATSFJORD, NO"," 0.00","I","9999.9"," 0","999.9","999.9"," 0","  36.0"," 5","  6.2"," 5","  4.9"," 5"
"01086099999","2010-05-10","  30.8","16","149.35","000000","999.9","70.600256","29.692678","  39.2","*","  33.8","*","  8.0","BATSFJORD, NO"," 0.00","I","9999.9"," 0","999.9","999.9"," 0","  36.9","16","  6.8","16","  4.2","16"
"01086099999","2010-05-11","  33.0","16","149.35","011000","999.9","70.600256","29.692678","  37.4","*","  33.8","*"," 14.0","BATSFJORD, NO","99.99"," ","9999.9"," 0","999.9","999.9"," 0","  35.0","16","  6.4","16","  9.1","16"
"01086099999","2010-05-12","  34.9","16","149.35","010000","999.9","70.600256","29.692678","  42.8","*","  37.4","*"," 20.0","BATSFJORD, NO","99.99"," ","9999.9"," 0","999.9","999.9"," 0","  39.4","16","  6.7","16"," 10.2","16"
"01086099999","2010-05-13","  31.1"," 8","149.35","000000","999.9","70.600256","29.692678","  41.0","*","  37.4","*"," 18.1","BATSFJORD, NO"," 0.00","I","9999.9"," 0","999.9","999.9"," 0","  40.1"," 8","  6.2"," 8"," 14.6"," 8"
"01086099999","2010-05-14","  40.3","10","149.35","010000","999.9","70.600256","29.692678","  48.2","*","  41.0","*"," 11.1","BATSFJORD, NO","99.99"," ","9999.9"," 0","999.9","999.9"," 0","  43.9","10","  6.7","10","  6.0","10"
"01086099999","2010-05-15","  38.3"," 8","149.35","110000","999.9","70.600256","29.692678","  41.0","*","  37.4","*","  6.0","BATSFJORD, NO","99.99"," ","9999.9"," 0","999.9","999.9"," 0","  38.5"," 8","  1.6"," 8","  4.4"," 8"
"01086099999","2010-05-16","  37.0"," 5","149.35","000000","999.9","70.600256","29.692678","  41.0","*","  39.2","*"," 15.9","BATSFJORD, NO"," 0.00","I","9999.9"," 0","999.9","999.9"," 0","  39.6"," 5","  6.7"," 5"," 13.6"," 5"
"01086099999","2010-05-17","  43.2"," 4","149.35","000000","999.9","70.600256","29.692678","  57.2","*","  55.4","*"," 13.0","BATSFJORD, NO"," 0.00","I","9999.9"," 0","999.9","999.9"," 0","  55.8"," 4","  6.2"," 4","  8.5"," 4"
"01086099999","2010-05-18","  43.4","14","149.35","000000","999.9","70.600256","29.692678","  64.4","*","  42.8","*","  9.9","BATSFJORD, NO"," 0.00","I","9999.9"," 0","999.9","999.9"," 0","  56.6","14","  6.3","14","  6.8","14"
"01086099999","2010-05-19","  38.4","16","149.35","110000","999.9","70.600256","29.692678","  42.8","*","  37.4","*","  8.0","BATSFJORD, NO","99.99"," ","9999.9"," 0","999.9","999.9"," 0","  39.5","16","  5.0","16","  5.3","16"
"01086099999","2010-05-20","  37.7","14","149.35","010000","999.9","70.600256","29.692678","  42.8","*","  37.4","*","  7.0","BATSFJORD, NO","99.99"," ","9999.9"," 0","999.9","999.9"," 0","  39.7","14","  7.0","14","  4.8","14"
"01086099999","2010-05-21","  36.3","15","149.35","010000","999.9","70.600256","29.692678","  39.2","*","  35.6","*","  9.9","BATSFJORD, NO","99.99"," ","9999.9"," 0","999.9","999.9"," 0","  36.4","15","  6.5","15","  4.4","15"
"01086099999","2010-05-22","  36.0","10","149.35","010000","999.9","70.600256","29.692678","  44.6","*","  37.4","*"," 15.9","BATSFJORD, NO","99.99"," ","9999.9"," 0","999.9","999.9"," 0","  41.0","10","  7.0","10"," 10.9","10"
"01086099999","2010-05-23","  38.5"," 5","149.35","010000","999.9","70.600256","29.692678","  41.0","*","  37.4","*","  8.9","BATSFJORD, NO","99.99"," ","9999.9"," 0","999.9","999.9"," 0","  39.6"," 5","  7.0"," 5","  5.4"," 5"
"01086099999","2010-05-24","  38.1","11","149.35","010000"," 21.0","70.600256","29.692678","  39.2","*","  37.4","*"," 16.9","BATSFJORD, NO","99.99"," ","9999.9"," 0","999.9","999.9"," 0","  38.9","11","  6.5","11","  9.6","11"
"01086099999","2010-05-25","  31.9","16","149.35","100000","999.9","70.600256","29.692678","  39.2","*","  33.8","*"," 33.0","BATSFJORD, NO"," 0.00","I","9999.9"," 0","999.9","999.9"," 0","  35.6","16","  6.2","16"," 19.8","16"
"01086099999","2010-05-26","  29.4","14","149.35","001000","999.9","70.600256","29.692678","  37.4","*","  33.8","*"," 15.9","BATSFJORD, NO","99.99"," ","9999.9"," 0","999.9","999.9"," 0","  34.7","14","  7.0","14"," 13.5","14"
"01086099999","2010-05-27","  31.9","15","149.35","010000","999.9","70.600256","29.692678","  37.4","*","  33.8","*"," 18.1","BATSFJORD, NO","99.99"," ","9999.9"," 0","999.9","999.9"," 0","  35.5","15","  7.0","15"," 12.7","15"
"01086099999","2010-05-28","  31.3","16","149.35","010000","999.9","70.600256","29.692678","  35.6","*","  32.0","*","  9.9","BATSFJORD, NO","99.99"," ","9999.9"," 0","999.9","999.9"," 0","  34.4","16","  7.0","16","  7.8","16"
"01086099999","2010-05-29","  30.9"," 5","149.35","000000","999.9","70.600256","29.692678","  42.8","*","  32.0","*"," 11.1","BATSFJORD, NO"," 0.00","I","9999.9"," 0","999.9","999.9"," 0","  37.0"," 5","  6.7"," 5","  9.4"," 5"
"01086099999","2010-05-30","  33.0"," 7","149.35","000000","999.9","70.600256","29.692678","  59.0","*","  37.4","*"," 11.1","BATSFJORD, NO"," 0.00","I","9999.9"," 0","999.9","999.9"," 0","  50.0"," 7","  6.5"," 7","  7.8"," 7"
"01086099999","2010-05-31","  34.7","18","149.35","010000","999.9","70.600256","29.692678","  44.6","*","  37.4","*","  8.9","BATSFJORD, NO","99.99"," ","9999.9"," 0","999.9","999.9"," 0","  41.4","18","  7.0","18","  6.8","18"
"01086099999","2010-06-01","  33.1","16","149.35","011000"," 36.9","70.600256","29.692678","  41.0","*","  35.6","*"," 27.0","BATSFJORD, NO","99.99"," ","9999.9"," 0","999.9","999.9"," 0","  38.2","16","  6.8","16"," 16.6","16"
"01086099999","2010-06-02","  28.8","15","149.35","000000","999.9","70.600256","29.692678","  48.2","*","  39.2","*"," 18.1","BATSFJORD, NO"," 0.00","I","9999.9"," 0","999.9","999.9"," 0","  44.8","15","  6.2","15"," 10.1","15"
"01086099999","2010-06-03","  39.6","12","149.35","010000","999.9","70.600256","29.692678","  57.2","*","  46.4","*"," 19.0","BATSFJORD, NO","99.99"," ","9999.9"," 0","999.9","999.9"," 0","  52.4","12","  6.4","12","  9.8","12"
"01086099999","2010-06-04","  37.4","15","149.35","010000"," 28.9","70.600256","29.692678","  39.2","*","  37.4","*"," 20.0","BATSFJORD, NO","99.99"," ","9999.9"," 0","999.9","999.9"," 0","  38.6","15","  7.0","15"," 15.8","15"
"01086099999","2010-06-05","  38.0"," 6","149.35","010000","999.9","70.600256","29.692678","  41.0","*","  39.2","*"," 19.0","BATSFJORD, NO","99.99"," ","9999.9"," 0","999.9","999.9"," 0","  39.5"," 6","  6.6"," 6"," 16.6"," 6"
"01086099999","2010-06-06","  36.4","12","149.35","010000","999.9","70.600256","29.692678","  37.4","*","  35.6","*"," 19.0","BATSFJORD, NO","99.99"," ","9999.9"," 0","999.9","999.9"," 0","  37.0","12","  6.8","12"," 16.2","12"
"01086099999","2010-06-07","  35.5","16","149.35","010000","999.9","70.600256","29.692678","  37.4","*","  35.6","*"," 20.0","BATSFJORD, NO","99.99"," ","9999.9"," 0","999.9","999.9"," 0","  36.5","16","  7.0","16"," 19.3","16"
"01086099999","2010-06-08","  31.7","14","149.35","010000","999.9","70.600256","29.692678","  39.2","*","  33.8","*"," 19.0","BATSFJORD, NO","99.99"," ","9999.9"," 0","999.9","999.9"," 0","  36.8","14","  7.0","14"," 11.6","14"
"01086099999","2010-06-09","  29.6","12","149.35","000000","999.9","70.600256","29.692678","  48.2","*","  39.2","*"," 15.9","BATSFJORD, NO"," 0.00","I","9999.9"," 0","999.9","999.9"," 0","  43.9","12","  6.9","12"," 10.1","12"
"01086099999","2010-06-10","  30.2","16","149.35","000000","999.9","70.600256","29.692678","  44.6","*","  35.6","*"," 22.0","BATSFJORD, NO"," 0.00","I","9999.9"," 0","999.9","999.9"," 0","  40.8","16","  7.0","16"," 15.1","16"
"01086099999","2010-06-11","  31.7","16","149.35","010000","999.9","70.600256","29.692678","  42.8","*","  37.4","*"," 15.9","BATSFJORD, NO","99.99"," ","9999.9"," 0","999.9","999.9"," 0","  39.7","16","  7.0","16"," 11.1","16"
"01086099999","2010-06-12","  27.4"," 7","149.35","000000","999.9","70.600256","29.692678","  39.2","*","  37.4","*"," 11.1","BATSFJORD, NO"," 0.00","I","9999.9"," 0","999.9","999.9"," 0","  38.4"," 7","  7.0"," 7","  6.2"," 7"
"01086099999","2010-06-13","  30.9"," 5","149.35","001000","999.9","70.600256","29.692678","  39.2","*","  35.6","*"," 12.0","BATSFJORD, NO","99.99"," ","9999.9"," 0","999.9","999.9"," 0","  36.7"," 5","  7.0"," 5","  9.0"," 5"
"01086099999","2010-06-14","  33.0","12","149.35","011000","999.9","70.600256","29.692678","  39.2","*","  35.6","*"," 18.1","BATSFJORD, NO","99.99"," ","9999.9"," 0","999.9","999.9"," 0","  37.7","12","  7.0","12"," 10.0","12"
"01086099999","2010-06-15","  36.3","13","149.35","010000","999.9","70.600256","29.692678","  44.6","*","  39.2","*"," 20.0","BATSFJORD, NO","99.99"," ","9999.9"," 0","999.9","999.9"," 0","  42.1","13","  7.0","13"," 15.7","13"
"01086099999","2010-06-16","  37.2","12","149.35","010000","999.9","70.600256","29.692678","  46.4","*","  42.8","*"," 20.0","BATSFJORD, NO","99.99"," ","9999.9"," 0","999.9","999.9"," 0","  44.5","12","  7.0","12"," 14.3","12"
"01086099999","2010-06-17","  37.1","14","149.35","010000"," 22.0","70.600256","29.692678","  48.2","*","  44.6","*"," 18.1","BATSFJORD, NO","99.99"," ","9999.9"," 0","999.9","999.9"," 0","  46.1","14","  7.0","14"," 10.9","14"
"01086099999","2010-06-18","  34.4","14","149.35","000000","999.9","70.600256","29.692678","  53.6","*","  46.4","*"," 14.0","BATSFJORD, NO"," 0.00","I","9999.9"," 0","999.9","999.9"," 0","  50.8","14","  6.8","14"," 10.6","14"
"01086099999","2010-06-19","  35.0"," 6","149.35","000000","999.9","70.600256","29.692678","  55.4","*","  48.2","*"," 22.0","BATSFJORD, NO"," 0.00","I","9999.9"," 0","999.9","999.9"," 0","  52.1"," 6","  6.2"," 6"," 16.5"," 6"
"01086099999","2010-06-20","  48.6"," 5","149.35","010000"," 33.0","70.600256","29.692678","  68.0","*","  55.4","*"," 23.9","BATSFJORD, NO","99.99"," ","9999.9"," 0","999.9","999.9"," 0","  59.7"," 5","  6.7"," 5"," 19.0"," 5"
"01086099999","2010-06-21","  39.7","15","149.35","010000","999.9","70.600256","29.692678","  50.0","*","  44.6","*"," 22.0","BATSFJORD, NO","99.99"," ","9999.9"," 0","999.9","999.9"," 0","  46.6","15","  7.0","15","  9.5","15"
"01086099999","2010-06-22","  36.2","14","149.35","010000"," 28.9","70.600256","29.692678","  53.6","*","  44.6","*"," 22.0","BATSFJORD, NO","99.99"," ","9999.9"," 0","999.9","999.9"," 0","  49.9","14","  7.0","14"," 14.1","14"
"01086099999","2010-06-23","  38.6","13","149.35","010000"," 33.0","70.600256","29.692678","  44.6","*","  42.8","*"," 23.9","BATSFJORD, NO","99.99"," ","9999.9"," 0","999.9","999.9"," 0","  43.2","13","  6.7","13"," 20.0","13"
"01086099999","2010-06-24","  35.3","16","149.35","010000","999.9","70.600256","29.692678","  48.2","*","  42.8","*"," 26.0","BATSFJORD, NO","99.99"," ","9999.9"," 0","999.9","999.9"," 0","  45.2","16","  7.0","16"," 18.2","16"
"01086099999","2010-06-25","  36.5","12","149.35","000000","999.9","70.600256","29.692678","  53.6","*","  42.8","*"," 12.0","BATSFJORD, NO"," 0.00","I","9999.9"," 0","999.9","999.9"," 0","  47.8","12","  6.9","12","  7.4","12"
"01086099999","2010-06-26","  44.1"," 7","149.35","000000","999.9","70.600256","29.692678","  68.0","*","  60.8","*"," 18.1","BATSFJORD, NO"," 0.00","I","9999.9"," 0","999.9","999.9"," 0","  65.7"," 7","  6.3"," 7"," 15.1"," 7"
"01086099999","2010-06-27","  42.3"," 4","149.35","010000","999.9","70.600256","29.692678","  48.2","*","  42.8","*"," 20.0","BATSFJORD, NO","99.99"," ","9999.9"," 0","999.9","999.9"," 0","  45.7"," 5","  7.0"," 5"," 10.4"," 5"
"01086099999","2010-06-28","  37.8","13","149.35","010000"," 28.0","70.600256","29.692678","9999.9"," ","9999.9"," "," 23.9","BATSFJORD, NO","99.99"," ","9999.9"," 0","999.9","999.9"," 0","  39.2","16","  5.0","16"," 18.5","16"
"01086099999","2010-06-29","  38.2","16","149.35","000000","999.9","70.600256","29.692678","  42.8","*","  41.0","*"," 12.0","BATSFJORD, NO"," 0.00","I","9999.9"," 0","999.9","999.9"," 0","  42.2","16","  7.0","16","  8.6","16"
"01086099999","2010-06-30","  40.9","15","149.35","000000","999.9","70.600256","29.692678","  51.8","*","  44.6","*"," 13.0","BATSFJORD, NO"," 0.00","I","9999.9"," 0","999.9","999.9"," 0","  48.1","15","  6.7","15","  8.1","15"
"01086099999","2010-07-01","  39.1","17","149.35","010000","999.9","70.600256","29.692678","  41.0","*","  39.2","*"," 12.0","BATSFJORD, NO","99.99"," ","9999.9"," 0","999.9","999.9"," 0","  40.7","17","  4.6","17"," 10.7","17"
"01086099999","2010-07-02","  35.7","13","149.35","110000","999.9","70.600256","29.692678","  42.8","*","  37.4","*"," 15.0","BATSFJORD, NO","99.99"," ","9999.9"," 0","999.9","999.9"," 0","  40.0","13","  6.4","13"," 10.2","13"
"01086099999","2010-07-03","  38.7","10","149.35","000000","999.9","70.600256","29.692678","  48.2","*","  42.8","*","  8.9","BATSFJORD, NO"," 0.00","I","9999.9"," 0","999.9","999.9"," 0","  45.5","10","  7.0","10","  6.1","10"
"01086099999","2010-07-04","  42.8"," 6","149.35","000000","999.9","70.600256","29.692678","  60.8","*","  51.8","*"," 14.0","BATSFJORD, NO"," 0.00","I","9999.9"," 0","999.9","999.9"," 0","  55.7"," 6","  6.7"," 6","  9.5"," 6"
"01086099999","2010-07-05","  48.7","16","149.35","110000","999.9","70.600256","29.692678","  57.2","*","  48.2","*","  9.9","BATSFJORD, NO","99.99"," ","9999.9"," 0","999.9","999.9"," 0","  51.6","16","  5.2","15","  4.6","16"
"01086099999","2010-07-06","  49.4","17","149.35","100000","999.9","70.600256","29.692678","  62.6","*","  44.6","*"," 18.1","BATSFJORD, NO"," 0.00","I","9999.9"," 0","999.9","999.9"," 0","  55.8","17","  5.6","16","  9.0","17"
"01086099999","2010-07-07","  46.0","14","149.35","110000","999.9","70.600256","29.692678","  55.4","*","  44.6","*","  8.9","BATSFJORD, NO","99.99"," ","9999.9"," 0","999.9","999.9"," 0","  50.4","14","  4.6","14","  5.0","14"
"01086099999","2010-07-08","  46.5","17","149.35","000000","999.9","70.600256","29.692678","  60.8","*","  46.4","*"," 18.1","BATSFJORD, NO"," 0.00","I","9999.9"," 0","999.9","999.9"," 0","  55.3","17","  6.0","17","  8.9","17"
"01086099999","2010-07-09","  49.3","16","149.35","110000","999.9","70.600256","29.692678","  59.0","*","  44.6","*"," 14.0","BATSFJORD, NO","99.99"," ","9999.9"," 0","999.9","999.9"," 0","  53.2","16","  5.8","16","  7.1","16"
"01086099999","2010-07-10","  43.7"," 6","149.35","100000","999.9","70.600256","29.692678","  48.2","*","  44.6","*","  7.0","BATSFJORD, NO"," 0.00","I","9999.9"," 0","999.9","999.9"," 0","  46.4"," 6","  3.8"," 6","  5.1"," 6"
"01086099999","2010-07-11","  42.5"," 7","149.35","000000","999.9","70.600256","29.692678","  51.8","*","  50.0","*"," 18.1","BATSFJORD, NO"," 0.00","I","9999.9"," 0","999.9","999.9"," 0","  50.8"," 7","  6.8"," 7","  9.3"," 7"
"01086099999","2010-07-12","  48.3","18","149.35","110000","999.9","70.600256","29.692678","  64.4","*","  50.0","*"," 27.0","BATSFJORD, NO","99.99"," ","9999.9"," 0","999.9","999.9"," 0","  59.6","18","  6.5","18"," 19.0","18"
"01086099999","2010-07-13","  44.8","15","149.35","010000"," 36.9","70.600256","29.692678","  60.8","*","  48.2","*"," 27.0","BATSFJORD, NO","99.99"," ","9999.9"," 0","999.9","999.9"," 0","  54.2","15","  7.0","15"," 12.2","15"
"01086099999","2010-07-14","  42.8","15","149.35","110000","999.9","70.600256","29.692678","  51.8","*","  44.6","*"," 13.0","BATSFJORD, NO","99.99"," ","9999.9"," 0","999.9","999.9"," 0","  47.0","15","  6.6","15","  8.7","15"
"01086099999","2010-07-15","  39.8","12","149.35","010000"," 44.9","70.600256","29.692678","  46.4","*","  44.6","*"," 35.0","BATSFJORD, NO","99.99"," ","9999.9"," 0","999.9","999.9"," 0","  45.0","12","  7.0","12"," 20.9","12"
"01086099999","2010-07-16","  37.8","14","149.35","000000","999.9","70.600256","29.692678","  57.2","*","  44.6","*"," 15.9","BATSFJORD, NO"," 0.00","I","9999.9"," 0","999.9","999.9"," 0","  50.8","14","  7.0","14","  7.7","14"
"01086099999","2010-07-17","  44.6"," 6","149.35","000000","999.9","70.600256","29.692678","  59.0","*","  50.0","*"," 13.0","BATSFJORD, NO"," 0.00","I","9999.9"," 0","999.9","999.9"," 0","  54.5"," 6","  6.3"," 6","  9.5"," 6"
"01086099999","2010-07-18","  56.8"," 5","149.35","010000","999.9","70.600256","29.692678","  73.4","*","  60.8","*"," 19.0","BATSFJORD, NO","99.99"," ","9999.9"," 0","999.9","999.9"," 0","  65.8"," 5","  6.2"," 5"," 16.6"," 5"
"01086099999","2010-07-19","  45.1","12","149.35","010000"," 55.9","70.600256","29.692678","  57.2","*","  51.8","*"," 44.9","BATSFJORD, NO","99.99"," ","9999.9"," 0","999.9","999.9"," 0","  55.1","12","  7.0","12"," 20.3","12"
"01086099999","2010-07-20","  46.0","13","149.35","010000"," 37.9","70.600256","29.692678","  60.8","*","  46.4","*"," 22.0","BATSFJORD, NO","99.99"," ","9999.9"," 0","999.9","999.9"," 0","  54.4","13","  6.6","13"," 10.1","13"
"01086099999","2010-07-21","  38.1","15","149.35","000000"," 27.0","70.600256","29.692678","  53.6","*","  46.4","*"," 19.0","BATSFJORD, NO"," 0.00","I","9999.9"," 0","999.9","999.9"," 0","  50.8","15","  7.0","15"," 10.4","15"
"01086099999","2010-07-22","  41.9","12","149.35","110000","999.9","70.600256","29.692678","  46.4","*","  42.8","*"," 12.0","BATSFJORD, NO","99.99"," ","9999.9"," 0","999.9","999.9"," 0","  44.5","12","  5.5","12","  8.4","12"
"01086099999","2010-07-23","  36.9","15","149.35","010000"," 60.0","70.600256","29.692678","  44.6","*","  37.4","*"," 42.0","BATSFJORD, NO","99.99"," ","9999.9"," 0","999.9","999.9"," 0","  41.4","15","  6.4","15"," 32.7","15"
"01086099999","2010-07-24","  42.3"," 7","149.35","010000"," 41.0","70.600256","29.692678","  50.0","*","  48.2","*"," 28.9","BATSFJORD, NO","99.99"," ","9999.9"," 0","999.9","999.9"," 0","  49.0"," 7","  7.0"," 7"," 20.8"," 7"
"01086099999","2010-07-25","  43.1"," 7","149.35","000000","999.9","70.600256","29.692678","  66.2","*","  57.2","*"," 18.1","BATSFJORD, NO"," 0.00","I","9999.9"," 0","999.9","999.9"," 0","  62.3"," 7","  6.2"," 7"," 13.7"," 7"
"01086099999","2010-07-26","  44.6","16","149.35","100000","999.9","70.600256","29.692678","  62.6","*","  46.4","*"," 12.0","BATSFJORD, NO"," 0.00","I","9999.9"," 0","999.9","999.9"," 0","  59.4","16","  6.5","16","  7.2","16"
